date,total_value,cash,position_value
2021-09-02,1173721.2845640003,1173721.2845640003,0.0
2021-09-03,1173721.2845640003,1173721.2845640003,0.0
2021-09-06,1173721.2845640003,1173721.2845640003,0.0
2021-09-07,1173721.2845640003,1173721.2845640003,0.0
2021-09-08,1173721.2845640003,1173721.2845640003,0.0
2021-09-09,1173721.2845640003,1173721.2845640003,0.0
2021-09-10,1173721.2845640003,1173721.2845640003,0.0
2021-09-13,1173721.2845640003,1173721.2845640003,0.0
2021-09-14,1173721.2845640003,1173721.2845640003,0.0
2021-09-15,1173721.2845640003,1173721.2845640003,0.0
2021-09-16,1173721.2845640003,1173721.2845640003,0.0
2021-09-17,1173721.2845640003,1173721.2845640003,0.0
2021-09-22,1173721.2845640003,1173721.2845640003,0.0
2021-09-23,1173721.2845640003,1173721.2845640003,0.0
2021-09-24,1173721.2845640003,1173721.2845640003,0.0
2021-09-27,1173721.2845640003,1173721.2845640003,0.0
2021-09-28,1173721.2845640003,1173721.2845640003,0.0
2021-09-29,1173721.2845640003,1173721.2845640003,0.0
2021-09-30,1173721.2845640003,1173721.2845640003,0.0
2021-10-08,1173721.2845640003,1173721.2845640003,0.0
2021-10-11,1173721.2845640003,1173721.2845640003,0.0
2021-10-12,1173721.2845640003,1173721.2845640003,0.0
2021-10-13,1172834.8801290004,778964.8801290004,393870.0
2021-10-14,1173631.8801290004,778964.8801290004,394667.0
2021-10-15,1164749.8801290004,778964.8801290004,385785.0
2021-10-18,1135036.8801290004,778964.8801290004,356072.0
2021-10-19,1140744.8801290004,778964.8801290004,361780.0
2021-10-20,1142261.8801290004,778964.8801290004,363297.0
2021-10-21,1142902.8082180005,333141.80821800034,809761.0000000001
2021-10-22,1149288.8082180005,333141.80821800034,816147.0000000001
2021-10-25,1140625.8082180005,333141.80821800034,807484.0000000001
2021-10-26,1134022.8082180005,333141.80821800034,800881.0000000001
2021-10-27,1123198.8082180005,333141.80821800034,790057.0000000001
2021-10-28,1119708.8082180005,333141.80821800034,786567.0000000001
2021-10-29,1109852.8082180005,333141.80821800034,776711.0000000001
2021-11-01,1095498.8082180005,333141.80821800034,762357.0000000001
2021-11-02,1089089.8082180005,333141.80821800034,755948.0000000001
2021-11-03,1085937.8082180005,333141.80821800034,752796.0000000001
2021-11-04,1094469.6334155004,674807.6334155004,419662.0
2021-11-05,1096033.6334155004,674807.6334155004,421226.0
2021-11-08,1099229.6334155004,674807.6334155004,424422.0
2021-11-09,1094401.6334155004,674807.6334155004,419594.0
2021-11-10,1089243.3683805005,1089243.3683805005,0.0
2021-11-11,1089243.3683805005,1089243.3683805005,0.0
2021-11-12,1089243.3683805005,1089243.3683805005,0.0
2021-11-15,1089243.3683805005,1089243.3683805005,0.0
2021-11-16,1088288.8188055004,664138.8188055004,424150.0
2021-11-17,1086180.8188055004,664138.8188055004,422042.0
2021-11-18,1082508.8188055004,664138.8188055004,418370.0
2021-11-19,1085568.8188055004,664138.8188055004,421430.0
2021-11-22,1082505.7456305004,1082505.7456305004,0.0
2021-11-23,1082505.7456305004,1082505.7456305004,0.0
2021-11-24,1081532.7307030004,649177.7307030003,432355.0000000001
2021-11-25,1077686.6142155004,1077686.6142155004,0.0
2021-11-26,1076858.7385340005,708995.7385340005,367863.0
2021-11-29,1079783.7385340005,708995.7385340005,370788.0
2021-11-30,1069258.7385340005,708995.7385340005,360263.0
2021-12-01,1073261.7385340005,708995.7385340005,364266.0
2021-12-02,1076686.7385340005,708995.7385340005,367691.0
2021-12-03,1087164.7385340005,708995.7385340005,378169.0
2021-12-06,1091621.7385340005,708995.7385340005,382626.0
2021-12-07,1094279.7385340005,708995.7385340005,385284.0
2021-12-08,1109918.7385340005,708995.7385340005,400923.0
2021-12-09,1120865.7385340005,708995.7385340005,411870.0
2021-12-10,1114609.7385340005,708995.7385340005,405614.0
2021-12-13,1119269.7385340005,708995.7385340005,410274.0
2021-12-14,1119301.7385340005,708995.7385340005,410306.0
2021-12-15,1109605.7385340005,708995.7385340005,400610.0
2021-12-16,1108140.8810315004,265494.88103150047,842646.0
2021-12-17,1090477.8810315004,265494.88103150047,824983.0
2021-12-20,1089971.8810315004,265494.88103150047,824477.0
2021-12-21,1087088.8810315004,265494.88103150047,821594.0
2021-12-22,1083203.8810315004,265494.88103150047,817709.0
2021-12-23,1091131.8810315004,265494.88103150047,825637.0
2021-12-24,1096040.8810315004,265494.88103150047,830546.0
2021-12-27,1088199.8810315004,265494.88103150047,822705.0
2021-12-28,1096572.8810315004,265494.88103150047,831078.0
2021-12-29,1077574.8810315004,265494.88103150047,812080.0
2021-12-30,1074461.8810315004,265494.88103150047,808967.0
2021-12-31,1070020.8810315004,265494.88103150047,804526.0
2022-01-04,1075557.8810315004,265494.88103150047,810063.0
2022-01-05,1083344.8810315004,265494.88103150047,817850.0
2022-01-06,1071277.8810315004,265494.88103150047,805783.0
2022-01-07,1079910.8810315004,265494.88103150047,814416.0
2022-01-10,1076668.8810315004,265494.88103150047,811174.0
2022-01-11,1071480.4907990005,617355.4907990005,454125.0
2022-01-12,1068960.4907990005,617355.4907990005,451605.0
2022-01-13,1067560.4907990005,617355.4907990005,450205.0
2022-01-14,1059160.4907990005,617355.4907990005,441805.0
2022-01-17,1058040.4907990005,617355.4907990005,440685.0
2022-01-18,1060070.4907990005,617355.4907990005,442715.0
2022-01-19,1061610.4907990005,617355.4907990005,444255.0
2022-01-20,1075260.4907990005,617355.4907990005,457905.0
2022-01-21,1076310.4907990005,617355.4907990005,458955.0
2022-01-24,1073370.4907990005,617355.4907990005,456015.0
2022-01-25,1059860.4907990005,617355.4907990005,442505.0
2022-01-26,1064270.4907990005,617355.4907990005,446915.0
2022-01-27,1056990.4907990005,617355.4907990005,439635.0
2022-01-28,1051250.4907990005,617355.4907990005,433895.0
2022-02-07,1065320.4907990005,617355.4907990005,447965.0
2022-02-08,1072460.4907990005,617355.4907990005,455105.0
2022-02-09,1072740.4907990005,617355.4907990005,455385.0
2022-02-10,1080720.4907990005,617355.4907990005,463365.0
2022-02-11,1090590.4907990005,617355.4907990005,473235.0
2022-02-14,1078760.4907990005,617355.4907990005,461405.0
2022-02-15,1074420.4907990005,617355.4907990005,457065.0
2022-02-16,1078340.4907990005,617355.4907990005,460985.0
2022-02-17,1077010.4907990005,617355.4907990005,459655.0
2022-02-18,1082960.4907990005,617355.4907990005,465605.0
2022-02-21,1080580.4907990005,617355.4907990005,463225.0
2022-02-22,1072950.4907990005,617355.4907990005,455595.0
2022-02-23,1071690.4907990005,617355.4907990005,454335.0
2022-02-24,1061680.4907990005,617355.4907990005,444325.0
2022-02-25,1061260.4907990005,617355.4907990005,443905.0
2022-02-28,1056780.4907990005,617355.4907990005,439425.0
2022-03-01,1061190.4907990005,617355.4907990005,443835.0
2022-03-02,1056780.4907990005,617355.4907990005,439425.0
2022-03-03,1057900.4907990005,617355.4907990005,440545.0
2022-03-04,1050748.4615615006,1050748.4615615006,0.0
2022-03-07,1050748.4615615006,1050748.4615615006,0.0
2022-03-08,1050748.4615615006,1050748.4615615006,0.0
2022-03-09,1050748.4615615006,1050748.4615615006,0.0
2022-03-10,1050748.4615615006,1050748.4615615006,0.0
2022-03-11,1050748.4615615006,1050748.4615615006,0.0
2022-03-14,1050748.4615615006,1050748.4615615006,0.0
2022-03-15,1050748.4615615006,1050748.4615615006,0.0
2022-03-16,1050748.4615615006,1050748.4615615006,0.0
2022-03-17,1050748.4615615006,1050748.4615615006,0.0
2022-03-18,1050748.4615615006,1050748.4615615006,0.0
2022-03-21,1050748.4615615006,1050748.4615615006,0.0
2022-03-22,1050748.4615615006,1050748.4615615006,0.0
2022-03-23,1050748.4615615006,1050748.4615615006,0.0
2022-03-24,1050748.4615615006,1050748.4615615006,0.0
2022-03-25,1050748.4615615006,1050748.4615615006,0.0
2022-03-28,1050748.4615615006,1050748.4615615006,0.0
2022-03-29,1050748.4615615006,1050748.4615615006,0.0
2022-03-30,1050748.4615615006,1050748.4615615006,0.0
2022-03-31,1050748.4615615006,1050748.4615615006,0.0
2022-04-01,1050748.4615615006,1050748.4615615006,0.0
2022-04-06,1050748.4615615006,1050748.4615615006,0.0
2022-04-07,1050748.4615615006,1050748.4615615006,0.0
2022-04-08,1050748.4615615006,1050748.4615615006,0.0
2022-04-11,1050748.4615615006,1050748.4615615006,0.0
2022-04-12,1050748.4615615006,1050748.4615615006,0.0
2022-04-13,1050748.4615615006,1050748.4615615006,0.0
2022-04-14,1050748.4615615006,1050748.4615615006,0.0
2022-04-15,1050748.4615615006,1050748.4615615006,0.0
2022-04-18,1050748.4615615006,1050748.4615615006,0.0
2022-04-19,1050748.4615615006,1050748.4615615006,0.0
2022-04-20,1050748.4615615006,1050748.4615615006,0.0
2022-04-21,1050748.4615615006,1050748.4615615006,0.0
2022-04-22,1050748.4615615006,1050748.4615615006,0.0
2022-04-25,1050748.4615615006,1050748.4615615006,0.0
2022-04-26,1050748.4615615006,1050748.4615615006,0.0
2022-04-27,1050748.4615615006,1050748.4615615006,0.0
2022-04-28,1050748.4615615006,1050748.4615615006,0.0
2022-04-29,1050748.4615615006,1050748.4615615006,0.0
2022-05-05,1050748.4615615006,1050748.4615615006,0.0
2022-05-06,1050748.4615615006,1050748.4615615006,0.0
2022-05-09,1050748.4615615006,1050748.4615615006,0.0
2022-05-10,1050748.4615615006,1050748.4615615006,0.0
2022-05-11,1050748.4615615006,1050748.4615615006,0.0
2022-05-12,1050748.4615615006,1050748.4615615006,0.0
2022-05-13,1050748.4615615006,1050748.4615615006,0.0
2022-05-16,1050748.4615615006,1050748.4615615006,0.0
2022-05-17,1050748.4615615006,1050748.4615615006,0.0
2022-05-18,1050748.4615615006,1050748.4615615006,0.0
2022-05-19,1050748.4615615006,1050748.4615615006,0.0
2022-05-20,1050748.4615615006,1050748.4615615006,0.0
2022-05-23,1050748.4615615006,1050748.4615615006,0.0
2022-05-24,1050748.4615615006,1050748.4615615006,0.0
2022-05-25,1050748.4615615006,1050748.4615615006,0.0
2022-05-26,1050748.4615615006,1050748.4615615006,0.0
2022-05-27,1050748.4615615006,1050748.4615615006,0.0
2022-05-30,1050748.4615615006,1050748.4615615006,0.0
2022-05-31,1050748.4615615006,1050748.4615615006,0.0
2022-06-01,1050105.1786415004,764265.1786415005,285839.9999999999
2022-06-02,1049073.1786415004,764265.1786415005,284807.9999999999
2022-06-06,1054062.1786415004,764265.1786415005,289796.9999999999
2022-06-07,1055907.1786415004,764265.1786415005,291641.9999999999
2022-06-08,1062178.1786415004,764265.1786415005,297912.9999999999
2022-06-09,1058863.1786415004,764265.1786415005,294597.9999999999
2022-06-10,1061068.1786415004,764265.1786415005,296802.9999999999
2022-06-13,1053389.1786415004,764265.1786415005,289123.9999999999
2022-06-14,1055407.1786415004,764265.1786415005,291141.9999999999
2022-06-15,1060849.1786415004,764265.1786415005,296583.9999999999
2022-06-16,1061349.1786415004,764265.1786415005,297083.9999999999
2022-06-17,1066018.0132340007,350020.01323400054,715998.0000000001
2022-06-20,1068440.0132340007,350020.01323400054,718420.0000000001
2022-06-21,1070968.0132340007,350020.01323400054,720948.0000000001
2022-06-22,1060244.0132340007,350020.01323400054,710224.0000000001
2022-06-23,1069838.0132340007,350020.01323400054,719818.0000000001
2022-06-24,1080602.0132340007,350020.01323400054,730582.0000000001
2022-06-27,1093392.0132340007,350020.01323400054,743372.0000000001
2022-06-28,1104492.0132340007,350020.01323400054,754472.0000000001
2022-06-29,1096486.0132340007,350020.01323400054,746466.0000000001
2022-06-30,1111315.0132340007,350020.01323400054,761295.0000000001
2022-07-01,1110328.0132340007,350020.01323400054,760308.0000000001
2022-07-04,1108313.0132340007,350020.01323400054,758293.0000000001
2022-07-05,1105563.0132340007,350020.01323400054,755543.0000000001
2022-07-06,1094191.0132340007,350020.01323400054,744171.0000000001
2022-07-07,1087515.0132340007,350020.01323400054,737495.0000000001
2022-07-08,1090791.0132340007,350020.01323400054,740771.0000000001
2022-07-11,1082519.0132340007,350020.01323400054,732499.0000000001
2022-07-12,1084398.0132340007,350020.01323400054,734378.0000000001
2022-07-13,1086236.0132340007,350020.01323400054,736216.0000000001
